Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
0&1		2.20613718033	2.20674204826	2.20674204826	2.20674204826	2.20355918033		0.1	1.0
0&2		2.63430118561	2.42126750946	4.84253501892	5.84253501892	2.63322818561		0.2	1.0
0&3		3.20191311836	2.68197933833	8.04593801498	10.045938015	3.19998811836		0.3	1.0
0&4		5.42841386795	3.36893695593	13.4757478237	16.4757478237	5.42731886795		0.4	1.0
0&5		2.64553809166	3.22453198433	16.1226599216	20.1226599216	2.64461709166		0.5	1.0
0&6		2.40050411224	3.08745133877	18.5247080326	23.5247080326	2.39943211224		0.6	1.0
0&7		2.09169816971	2.94540071487	20.6178050041	26.6178050041	2.09090816971		0.7	1.0
0&8		2.05401802063	2.83415099978	22.6732079983	29.6732079983	2.05335402063		0.8	1.0
0&9		3.04141306877	2.8573334482	25.7160010338	33.7160010338	3.04062606877		0.9	1.0
0&10		2.20681214333	2.79242119789	27.9242119789	36.9242119789	2.20490714333		1.0	1.0
0&11		2.39318799973	2.75625317747	30.3187849522	40.3187849522	2.39216299973		1.0	1.0
0&12		2.49590396881	2.73467308283	32.8160769939	43.8160769939	2.49499796881		1.0	1.0
0&13		3.66088318825	2.80602631202	36.4783420563	48.4783420563	3.65985218825		1.0	1.0
1&13		2.18564414978	2.7618102857	38.6653439999	51.6653439999	2.18206614978		0.9	0.928571428571
1&14		3.67088007927	2.82250359853	42.337553978	56.337553978	3.66868507927		0.9	0.933333333333
2&14		1.13828611374	2.71733368933	43.4773390293	58.4773390293	1.13505311374		0.8	0.875
2&15		2.40360116959	2.69895747129	45.8822770119	61.8822770119	2.40265516959		0.8	0.882352941176
2&16		3.04576587677	2.7183027135	48.929448843	65.929448843	3.04497787677		0.8	0.888888888889
3&16		1.58124995232	2.6585308878	50.5120868683	68.5120868683	1.57765195232		0.7	0.842105263158
3&17		2.04746508598	2.62804244757	52.5608489513	71.5608489513	2.04669708598		0.7	0.85
3&18		2.52517795563	2.62321032797	55.0874168873	75.0874168873	2.52422795563		0.7	0.857142857143
4&18		0.335711956024	2.51929713379	55.4245369434	76.4245369434	0.332355956024		0.6	0.818181818182
4&19		3.49043679237	2.56157690546	58.9162688255	80.9162688255	3.48848279237		0.6	0.826086956522
4&20		3.44219398499	2.59832937519	62.3599050045	85.3599050045	3.44115598499		0.7	0.833333333333
4&21		3.39769697189	2.63034163475	65.7585408688	89.7585408688	3.39672397189		0.7	0.84
4&22		3.19195604324	2.65199626409	68.9519028664	93.9519028664	3.19013504324		0.8	0.846153846154
4&23		2.04141306877	2.62943922149	70.9948589802	96.9948589802	2.04065706877		0.8	0.851851851852
