Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
1&0		1.52620005608	1.52703213692	1.52703213692	1.52703213692	1.52230505608		0.0	0.0
2&0		0.37894320488	0.953686594963	1.90737318993	2.90737318993	0.37555920488		0.0	0.0
2&1		1.71458506584	1.20776470502	3.62329411507	5.62329411507	1.71330106584		0.1	0.333333333333
3&1		1.17175507545	1.19909453392	4.79637813568	7.79637813568	1.16785507545		0.1	0.25
4&1		0.383661031723	1.03626761436	5.18133807182	9.18133807182	0.379837031723		0.1	0.2
5&1		0.700047969818	0.98045750459	5.88274502754	10.8827450275	0.696046969818		0.1	0.166666666667
6&1		0.372601985931	0.893806866237	6.25664806366	12.2566480637	0.367659985931		0.1	0.142857142857
7&1		1.00895094872	0.908376634121	7.26701307297	14.267013073	1.00536894872		0.1	0.125
8&1		0.391330957413	0.851071119308	7.65964007378	15.6596400738	0.387731957413		0.1	0.111111111111
8&2		2.65963482857	1.03206310272	10.3206310272	19.3206310272	2.65711782857		0.2	0.2
9&2		0.835301876068	1.01429937103	11.1572930813	21.1572930813	0.831487876068		0.2	0.181818181818
10&2		0.376893043518	0.961290339629	11.5354840755	22.5354840755	0.373512043518		0.2	0.166666666667
11&2		0.451654911041	0.922186778142	11.9884281158	23.9884281158	0.448158911041		0.1	0.153846153846
12&2		1.51632094383	0.964719363621	13.5060710907	26.5060710907	1.51275894383		0.1	0.142857142857
13&2		0.75181889534	0.950612401962	14.2591860294	28.2591860294	0.74791289534		0.1	0.133333333333
13&3		1.57223200798	0.989544451237	15.8327112198	30.8327112198	1.57119700798		0.2	0.1875
14&3		0.354462146759	0.952264715643	16.1885001659	32.1885001659	0.350967146759		0.2	0.176470588235
15&3		0.38326716423	0.920726564195	16.5730781555	33.5730781555	0.37943716423		0.2	0.166666666667
16&3		0.384232997894	0.892557269649	16.9585881233	34.9585881233	0.380743997894		0.2	0.157894736842
17&3		0.383888959885	0.867187905312	17.3437581062	36.3437581062	0.380481959885		0.1	0.15
18&3		0.394523859024	0.844741049267	17.7395620346	37.7395620346	0.391061859024		0.1	0.142857142857
19&3		0.38868689537	0.824070182714	18.1295440197	39.1295440197	0.38468689537		0.1	0.136363636364
20&3		0.389811992645	0.805246394614	18.5206670761	40.5206670761	0.386376992645		0.1	0.130434782609
20&4		1.28217697144	0.825172632933	19.8041431904	42.8041431904	1.27997997144		0.2	0.166666666667
21&4		0.377806901932	0.807331762314	20.1832940578	44.1832940578	0.373826901932		0.2	0.16
22&4		0.405576944351	0.791929272505	20.5901610851	45.5901610851	0.402205944351		0.1	0.153846153846
23&4		0.892729997635	0.795710113313	21.4841730595	47.4841730595	0.888855997635		0.1	0.148148148148
24&4		0.605219841003	0.788953142507	22.0906879902	49.0906879902	0.601591841003		0.1	0.142857142857
25&4		1.72941303253	0.821427073972	23.8213851452	51.8213851452	1.72555603253		0.1	0.137931034483
26&4		1.54601407051	0.845626139641	25.3687841892	54.3687841892	1.54229807051		0.1	0.133333333333
27&4		0.584141969681	0.837234612434	25.9542729855	55.9542729855	0.580597969681		0.1	0.129032258065
