Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
0&1		2.62041497231	2.62096500397	2.62096500397	2.62096500397	2.61912897231		0.1	1.0
0&2		17.8109841347	10.2168235779	20.4336471558	21.4336471558	17.8095861347		0.2	1.0
0&3		5.07434892654	8.50317168236	25.5095150471	27.5095150471	5.07352292654		0.3	1.0
0&4		2.62919211388	7.03502577543	28.1401031017	31.1401031017	2.62822411388		0.4	1.0
0&5		2.06733608246	6.04178543091	30.2089271545	34.2089271545	2.06604008246		0.5	1.0
0&6		2.67091083527	5.48020450274	32.8812270164	37.8812270164	2.66986083527		0.6	1.0
0&7		3.05446386337	5.13387186187	35.9371030331	41.9371030331	3.05356386337		0.7	1.0
0&8		3.61985182762	4.94481000304	39.5584800243	46.5584800243	3.61866082762		0.8	1.0
0&9		2.0889749527	4.62766289711	41.648966074	49.648966074	2.0880719527		0.9	1.0
0&10		2.44884991646	4.40993490219	44.0993490219	53.0993490219	2.44790091646		1.0	1.0
0&11		3.6296749115	4.33913191882	47.730451107	57.730451107	3.6286029115		1.0	1.0
0&12		3.05282187462	4.23206533988	50.7847840786	61.7847840786	3.05194987462		1.0	1.0
0&13		3.22617602348	4.15479738896	54.0123660564	66.0123660564	3.22421002348		1.0	1.0
0&14		3.52565383911	4.10995764392	57.5394070148	70.5394070148	3.52437583911		1.0	1.0
0&15		5.12681603432	4.17784954707	62.667743206	76.667743206	5.12590703432		1.0	1.0
0&16		5.16900396347	4.23988519609	67.8381631374	82.8381631374	5.16795296347		1.0	1.0
0&17		5.78439903259	4.33082018179	73.6239430904	89.6239430904	5.78323703259		1.0	1.0
0&18		3.46384501457	4.28273249997	77.0891849995	94.0891849995	3.46113201457		1.0	1.0
0&19		3.8008852005	4.25744364136	80.8914291859	98.8914291859	3.7986452005		1.0	1.0
0&20		5.6852889061	4.32891335487	86.5782670975	105.578267097	5.6837679061		1.0	1.0
0&21		2.06761193275	4.22130086308	88.6473181248	108.647318125	2.06668393275		1.0	1.0
0&22		5.6378018856	4.28576963598	94.2869319916	115.286931992	5.6366698856		1.0	1.0
0&23		2.22137379646	4.19607508701	96.5097270012	118.509727001	2.21922079646		1.0	1.0
0&24		3.05671310425	4.14865975579	99.5678341389	122.567834139	3.05568510425		1.0	1.0
0&25		3.03179788589	4.10404636383	102.601159096	126.601159096	3.03010788589		1.0	1.0
0&26		2.10943317413	4.027386161	104.712040186	129.712040186	2.10836217413		1.0	1.0
0&27		2.11283016205	3.9565278954	106.826253176	132.826253176	2.11191616205		1.0	1.0
0&28		2.47263097763	3.90358582565	109.300403118	136.300403118	2.47146797763		1.0	1.0
0&29		2.05697417259	3.83996786742	111.359068155	139.359068155	2.05607217259		1.0	1.0
0&30		5.05346608162	3.88046540419	116.413962126	145.413962126	5.05267908162		1.0	1.0
0&31		2.46968793869	3.83500296839	118.88509202	148.88509202	2.46839893869		1.0	1.0
0&32		9.30198001862	4.00588072091	128.188183069	159.188183069	9.30090801862		1.0	1.0
0&33		17.7163538933	4.42139351729	145.905986071	177.905986071	17.7155448933		1.0	1.0
0&34		5.67310190201	4.45825744376	151.580753088	184.580753088	5.67148490201		1.0	1.0
0&35		2.09018111229	4.39063668932	153.672284126	187.672284126	2.08952511229		1.0	1.0
0&36		3.48701691628	4.36557814148	157.160813093	192.160813093	3.48452991628		1.0	1.0
0&37		3.06100082397	4.33035653991	160.223191977	196.223191977	3.06023182397		1.0	1.0
0&38		2.09397292137	4.27154300087	162.318634033	199.318634033	2.09307592137		1.0	1.0
0&39		17.2739429474	4.60497526022	179.594035149	217.594035149	17.2731369474		1.0	1.0
0&40		2.0739159584	4.54173585176	181.669434071	220.669434071	2.0728559584		1.0	1.0
0&41		5.24460887909	4.55891483005	186.915508032	226.915508032	5.24356787909		1.0	1.0
0&42		3.10694599152	4.52439274107	190.024495125	231.024495125	3.10585199152		1.0	1.0
0&43		2.61560297012	4.48003674662	192.641580105	234.641580105	2.61460097012		1.0	1.0
0&44		2.70926809311	4.43983322924	195.352662086	238.352662086	2.70804609311		1.0	1.0
0&45		2.05597090721	4.38689402474	197.410231113	241.410231113	2.05508590721		1.0	1.0
0&46		3.25684905052	4.36235854418	200.668493032	245.668493032	3.25475105052		1.0	1.0
0&47		4.24464082718	4.35988614914	204.91464901	250.91464901	4.24169882718		1.0	1.0
0&48		2.45526099205	4.32023604214	207.371330023	254.371330023	2.45293499205		1.0	1.0
0&49		3.73564004898	4.30834012615	211.108666182	259.108666182	3.73399004898		1.0	1.0
1&49		0.681293964386	4.2358270216	211.79135108	260.79135108	0.677486964386		0.9	0.98
1&50		5.60019612312	4.26260812142	217.393014193	267.393014193	5.59709112312		0.9	0.980392156863
1&51		5.7144010067	4.29055459683	223.108839035	274.108839035	5.7132510067		0.9	0.980769230769
1&52		5.6911418438	4.3170126789	228.801671982	280.801671982	5.6900498438		0.9	0.981132075472
1&53		17.4191460609	4.55967013041	246.222187042	299.222187042	17.4166990609		0.9	0.981481481481
1&54		5.7075419426	4.58056585572	251.931122065	305.931122065	5.7064649426		0.9	0.981818181818
1&55		2.24079799652	4.53880926967	254.173319101	309.173319101	2.23914899652		0.9	0.982142857143

Total-Times:56	Loss-Times:55	Recent 10 times loss possiblity: 0.9	Total Hex File Loss number: 13
