Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
0&1		3.04491400719	3.04527997971	3.04527997971	3.04527997971	3.04374900719		0.1	1.0
0&2		3.01087093353	3.02885246277	6.05770492554	7.05770492554	3.00994393353		0.2	1.0
0&3		3.10819292068	3.05566628774	9.16699886322	11.1669988632	3.10741992068		0.3	1.0
0&4		9.25643491745	4.6062387228	18.4249548912	21.4249548912	9.25553791745		0.4	1.0
0&5		3.00805878639	4.28688197136	21.4344098568	25.4344098568	3.00713178639		0.5	1.0
0&6		2.54118895531	3.99616583188	23.9769949913	28.9769949913	2.54007495531		0.6	1.0
0&7		5.18361210823	4.16600499834	29.1620349884	35.1620349884	5.18283610823		0.7	1.0
0&8		5.1521191597	4.28944650292	34.3155720234	41.3155720234	5.1513151597		0.8	1.0
0&9		3.02713799477	4.14934621917	37.3441159725	45.3441159725	3.02640499477		0.9	1.0
0&10		2.02784800529	3.93733398914	39.3733398914	48.3733398914	2.02697300529		1.0	1.0
0&11		5.55865001678	4.08485481956	44.9334030151	54.9334030151	5.55762801678		1.0	1.0
0&12		3.0577070713	3.99937625726	47.9925150871	58.9925150871	3.0570100713		1.0	1.0
0&13		17.8040418625	5.06137860738	65.797921896	77.797921896	17.8032848625		1.0	1.0
0&14		5.1636800766	5.06878663812	70.9630129337	83.9630129337	5.1629920766		1.0	1.0
0&15		3.54034018517	4.96698533694	74.5047800541	88.5047800541	3.53912818517		1.0	1.0
0&16		2.03343701363	4.78372749686	76.5396399498	91.5396399498	2.03260201363		1.0	1.0
0&17		2.03798794746	4.62229669795	78.5790438652	94.5790438652	2.03731094746		1.0	1.0
0&18		2.035187006	4.47864605321	80.6156289577	97.6156289577	2.034461006		1.0	1.0
0&19		3.53172492981	4.42888357765	84.1487879753	102.148787975	3.53078192981		1.0	1.0
0&20		5.49325919151	4.48217195272	89.6434390545	108.643439054	5.49118819151		1.0	1.0
0&21		2.03111004829	4.36552123796	91.6759459972	111.675945997	2.03027004829		1.0	1.0
0&22		3.04258108139	4.30545081876	94.7199180126	115.719918013	3.04173708139		1.0	1.0
0&23		3.07422494888	4.25198195292	97.7955849171	119.795584917	3.07348094888		1.0	1.0
0&24		3.58121109009	4.22409320871	101.378237009	124.378237009	3.58017009009		1.0	1.0
0&25		3.00817608833	4.17551192284	104.387798071	128.387798071	3.00712408833		1.0	1.0
0&26		2.98399710655	4.12974292498	107.37331605	132.37331605	2.98292010655		1.0	1.0
0&27		3.04034996033	4.08944599717	110.415041924	136.415041924	3.03941696033		1.0	1.0
0&28		2.55659794807	4.03475057227	112.973016024	139.973016024	2.55562194807		1.0	1.0
0&29		6.09104704857	4.10570596826	119.06547308	147.06547308	6.08997604857		1.0	1.0
0&30		3.52173185349	4.0862885952	122.588657856	151.588657856	3.52072285349		1.0	1.0
0&31		3.0578918457	4.05316070587	125.647981882	155.647981882	3.0571108457		1.0	1.0
0&32		5.58187699318	4.10097709298	131.231266975	162.231266975	5.58060199318		1.0	1.0
0&33		3.99493694305	4.09780581792	135.227591991	167.227591991	3.99385494305		1.0	1.0
0&34		3.53381800652	4.08125953113	138.762824059	171.762824059	3.53279700652		1.0	1.0
0&35		3.52800512314	4.0654928003	142.292248011	176.292248011	3.52695212314		1.0	1.0
0&36		3.5628259182	4.05156802469	145.856448889	180.856448889	3.5617649182		1.0	1.0
0&37		5.55916190147	4.09235269959	151.417049885	187.417049885	5.55801890147		1.0	1.0
0&38		3.06642794609	4.06539142132	154.48487401	191.48487401	3.06556994609		1.0	1.0
0&39		3.01174998283	4.03841117712	157.498035908	195.498035908	3.01066398283		1.0	1.0
0&40		4.01379585266	4.03781477213	161.512590885	200.512590885	4.01275885266		1.0	1.0
0&41		3.98478102684	4.03655609852	165.498800039	205.498800039	3.98370002684		1.0	1.0
0&42		3.52556800842	4.02442349706	169.025786877	210.025786877	3.52448100842		1.0	1.0
0&43		2.56734514236	3.99057037331	171.594526052	213.594526052	2.56631614236		1.0	1.0
0&44		2.64634990692	3.96005229516	174.242300987	217.242300987	2.64541690692		1.0	1.0
0&45		6.03753304482	4.0062494225	180.281224012	224.281224012	6.03653204482		1.0	1.0
0&46		5.5878970623	4.04066352222	185.870522022	230.870522022	5.5869260623		1.0	1.0
0&47		3.53602480888	4.02995716765	189.407986879	235.407986879	3.53492280888		1.0	1.0
0&48		5.15129208565	4.05334724983	194.560667992	241.560667992	5.15050508565		1.0	1.0
0&49		6.02404212952	4.0935961227	200.586210012	248.586210012	6.02299512952		1.0	1.0
0&50		2.02876996994	4.05232773781	202.61638689	251.61638689	2.02801696994		1.0	1.0
0&51		3.11097002029	4.03389776454	205.728785992	255.728785992	3.11018902029		1.0	1.0
0&52		3.53072786331	4.02424843953	209.260918856	260.260918856	3.52974386331		1.0	1.0
0&53		9.67586493492	4.13090913251	218.938184023	270.938184023	9.67486893492		1.0	1.0
0&54		3.99249100685	4.12835751639	222.931305885	275.931305885	3.99149500685		1.0	1.0
0&55		17.267624855	4.3672789617	240.200342894	294.200342894	17.266781855		1.0	1.0
0&56		5.5797419548	4.3889554441	245.781504869	300.781504869	5.5785739548		1.0	1.0
0&57		3.07006001472	4.36584294888	248.853048086	304.853048086	3.06933101472		1.0	1.0
0&58		3.56989312172	4.35214379327	252.42434001	309.42434001	3.56894112172		1.0	1.0
0&59		3.03589701653	4.32985952345	255.461711884	313.461711884	3.03508101653		1.0	1.0
0&60		3.03050899506	4.30822673241	258.493603945	317.493603945	3.02956999506		1.0	1.0
0&61		3.53998017311	4.29565573911	262.035000086	322.035000086	3.53893917311		1.0	1.0
0&62		2.0376021862	4.25925792033	264.07399106	325.07399106	2.0368641862		1.0	1.0
0&63		3.08134388924	4.24058295053	267.156725883	329.156725883	3.08056488924		1.0	1.0

Total-Times:63	Loss-Times:63	Recent 10 times loss possiblity: 0.10	Total Hex File Loss number: 1
