Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
0&1		5.23850107193	5.23908901215	5.23908901215	5.23908901215	5.23706107193		0.1	1.0
0&2		5.16109609604	5.20089197159	10.4017839432	11.4017839432	5.16005809604		0.2	1.0
0&3		3.74202799797	4.71510831515	14.1453249454	16.1453249454	3.74070999797		0.3	1.0
0&4		5.00044703484	4.78679472208	19.1471788883	22.1471788883	4.99987703484		0.4	1.0
0&5		5.00052285194	4.82978157997	24.1489078999	28.1489078999	4.99988685194		0.5	1.0
0&6		3.08016514778	4.53838233153	27.2302939892	32.2302939892	3.07920014778		0.6	1.0
0&7		3.08308911324	4.33068871498	30.3148210049	36.3148210049	3.08215311324		0.7	1.0
0&8		5.75296401978	4.5086517334	36.0692138672	43.0692138672	5.75179701978		0.8	1.0
0&9		5.00061106682	4.56346244282	41.0711619854	49.0711619854	4.99979106682		0.9	1.0
0&10		3.07915306091	4.41515629292	44.1515629292	53.1515629292	3.07821406091		1.0	1.0
0&11		5.00057506561	4.46851273016	49.1536400318	59.1536400318	4.99984506561		1.0	1.0
0&12		2.81512999535	4.33083500465	51.9700200558	62.9700200558	2.81271799535		1.0	1.0
1&12		1.62449407578	4.12277423418	53.5960650444	65.5960650444	1.62098507578		0.9	0.923076923077
1&13		5.00046205521	4.18556163992	58.5978629589	71.5978629589	4.99983005521		0.9	0.928571428571
1&14		5.00056481361	4.23997672399	63.5996508598	77.5996508598	4.99988281361		0.9	0.933333333333
1&15		5.00054001808	4.2875893116	68.6014289856	83.6014289856	4.99986301808		0.9	0.9375
1&16		5.00056505203	4.32960029209	73.6032049656	89.6032049656	4.99983105203		0.9	0.941176470588
1&17		5.00072193146	4.36695521408	78.6051938534	95.6051938534	4.99983893146		0.9	0.944444444444
1&18		3.1447520256	4.30269626567	81.7512290478	99.7512290478	3.1440510256		0.9	0.947368421053
1&19		5.00063705444	4.33765460253	86.7530920506	105.753092051	4.99981305444		0.9	0.95
1&20		3.08273100853	4.27795380638	89.8370299339	109.837029934	3.08174400853		0.9	0.952380952381
1&21		5.00057601929	4.31086717952	94.8390779495	115.83907795	4.99986401929		0.9	0.954545454545
1&22		5.0007109642	4.34091734886	99.8410990238	121.841099024	4.9998259642		1.0	0.95652173913
1&23		5.22824192047	4.37794262171	105.070622921	128.070622921	5.22734892047		1.0	0.958333333333
1&24		5.00043797493	4.402900877	110.072521925	134.072521925	4.99988897493		1.0	0.96
1&25		5.89283108711	4.46025165228	115.966542959	140.966542959	5.89149408711		1.0	0.961538461538
1&26		5.00051808357	4.48031970307	120.968631983	146.968631983	4.99983208357		1.0	0.962962962963
1&27		5.0005979538	4.49894506591	125.970461845	152.970461845	4.9998909538		1.0	0.964285714286
1&28		5.00059008598	4.51628782831	130.972347021	158.972347021	4.99983408598		1.0	0.965517241379
1&29		2.59547400475	4.45230150223	133.569045067	162.569045067	2.59448500475		1.0	0.966666666667
2&29		0.126801013947	4.31281709671	133.697329998	163.697329998	0.121825013947		0.9	0.935483870968
2&30		5.0007648468	4.3343648389	138.699674845	169.699674845	4.9995328468		0.9	0.9375
2&31		5.00079298019	4.35460093527	143.701830864	175.701830864	4.99992098019		0.9	0.939393939394
2&32		5.00091290474	4.37365726162	148.704346895	181.704346895	4.99982690474		0.9	0.941176470588
2&33		5.00111508369	4.39162914412	153.707020044	187.707020044	4.99998008369		0.9	0.942857142857
2&34		3.18652820587	4.35818839073	156.894782066	191.894782066	3.18537420587		0.9	0.944444444444
2&35		2.95259809494	4.32024243071	159.848969936	195.848969936	2.95142409494		0.9	0.945945945946
2&36		3.08110117912	4.28767397529	162.931611061	199.931611061	3.07982917912		0.9	0.947368421053
2&37		5.00056695938	4.30599066539	167.93363595	205.93363595	4.99991295938		0.9	0.948717948718
2&38		5.2137761116	4.32871542573	173.148617029	212.148617029	5.2127511116		0.9	0.95
2&39		5.08759403229	4.34725882949	178.237612009	218.237612009	5.08672303229		1.0	0.951219512195
2&40		3.81101489067	4.33452640261	182.05010891	223.05010891	3.80981289067		1.0	0.952380952381
2&41		5.00045609474	4.35004786003	187.052057981	229.052057981	4.99986209474		1.0	0.953488372093
2&42		3.7851190567	4.33723622561	190.838393927	233.838393927	3.7833690567		1.0	0.954545454545
2&43		5.00087499619	4.35202639898	195.841187954	239.841187954	4.99982499619		1.0	0.955555555556
2&44		5.90594792366	4.38583602076	201.748456955	246.748456955	5.90417192366		1.0	0.95652173913
2&45		2.15543293953	4.33841904174	203.905694962	249.905694962	2.15431693953		1.0	0.957446808511
2&46		3.27259993553	4.31624576946	207.179796934	254.179796934	3.27004093553		1.0	0.958333333333
2&47		5.00049901009	4.33024108167	212.181813002	260.181813002	4.99989101009		1.0	0.959183673469
2&48		5.00093388557	4.34368169785	217.184084892	266.184084892	4.99995388557		1.0	0.96
2&49		3.21590614319	4.3215916671	220.401175022	270.401175022	3.21464914319		1.0	0.960784313725
2&50		3.15607309341	4.29920451916	223.558634996	274.558634996	3.15504409341		1.0	0.961538461538
2&51		3.07162714005	4.27607515173	226.631983042	278.631983042	3.07050814005		1.0	0.962264150943
2&52		5.00054097176	4.28951929675	231.634042025	284.634042025	4.99976597176		1.0	0.962962962963
2&53		5.00059700012	4.3024717461	236.635946035	290.635946035	4.99990000012		1.0	0.963636363636
2&54		3.78268003464	4.29321298003	240.419926882	295.419926882	3.78134203464		1.0	0.964285714286
2&55		5.00054693222	4.30565219176	245.422174931	301.422174931	4.99980093222		1.0	0.964912280702
2&56		3.89237904549	4.29854765432	249.31576395	306.31576395	3.89101504549		1.0	0.965517241379
2&57		3.18745398521	4.27974135593	252.50474	310.50474	3.18627798521		1.0	0.966101694915

Total-Times:59	Loss-Times:57	Recent 10 times loss possiblity: 0.10	Total Hex File Loss number: 2	Socket disconnectable number: 29
