Times(S&L)	Runnig-Time	Average-Time	Total-Time	Total-ExeTime	Msg-trans-Time		LP	TLP
1&0		0.150714874268	0.151171922684	0.151171922684	0.151171922684	0.146676874268		0.0	0.0
2&0		0.122112035751	0.137337446213	0.274674892426	1.27467489243	0.118834035751		0.0	0.0
3&0		0.123630046844	0.133193969727	0.39958190918	2.39958190918	0.120652046844		0.0	0.0
4&0		0.122016906738	0.130717992783	0.52287197113	3.52287197113	0.118977906738		0.0	0.0
5&0		0.121683835983	0.129169178009	0.645845890045	4.64584589005	0.118723835983		0.0	0.0
6&0		0.116925954819	0.127356330554	0.764137983322	5.76413798332	0.114020954819		0.0	0.0
7&0		1.16417193413	0.275652851377	1.92956995964	7.92956995964	1.16117493413		0.0	0.0
8&0		0.12802195549	0.257361114025	2.0588889122	9.0588889122	0.12311295549		0.0	0.0
9&0		0.12590098381	0.242910544078	2.1861948967	10.1861948967	0.12032798381		0.0	0.0
10&0		0.120716094971	0.230837607384	2.30837607384	11.3083760738	0.117384094971		0.0	0.0
11&0		0.121187210083	0.220986734737	2.43085408211	12.4308540821	0.118149210083		0.0	0.0
12&0		0.132963895798	0.213757912318	2.56509494781	13.5650949478	0.129708895798		0.0	0.0
13&0		0.119513034821	0.206608845637	2.68591499329	14.6859149933	0.114564034821		0.0	0.0
14&0		1.11593604088	0.271667718887	3.80334806442	16.8033480644	1.11248004088		0.0	0.0
15&0		0.119876146317	0.261635335286	3.9245300293	17.9245300293	0.116951146317		0.0	0.0
16&0		0.131675958633	0.253593936563	4.057502985	19.057502985	0.128693958633		0.0	0.0
17&0		0.132145881653	0.246526760214	4.19095492363	20.1909549236	0.128815881653		0.0	0.0
18&0		0.116852998734	0.239395048883	4.3091108799	21.3091108799	0.114010998734		0.0	0.0
19&0		0.133345127106	0.233882000572	4.44375801086	22.4437580109	0.130006127106		0.0	0.0
20&0		0.118272781372	0.2281691432	4.563382864	23.563382864	0.115144781372		0.0	0.0
21&0		0.119699954987	0.223065285456	4.68437099457	24.6843709946	0.116839954987		0.0	0.0
22&0		0.139818191528	0.219339685007	4.82547307014	25.8254730701	0.136787191528		0.0	0.0
23&0		0.128726959229	0.215429523717	4.95487904549	26.9548790455	0.123752959229		0.0	0.0
24&0		0.127349853516	0.21181978782	5.08367490768	28.0836749077	0.124205853516		0.0	0.0
25&0		0.130253076553	0.208609237671	5.21523094177	29.2152309418	0.127158076553		0.0	0.0
